1452000	0.465588
1453000	0.358224
1454000	0.286916
1455000	0.240614
1456000	0.219551
1457000	0.209637
1458000	0.202977
1459000	0.195659
1460000	0.159009
1461000	0.104491
1462000	0.013174
1463000	-0.117708
1464000	-0.282518
1465000	-0.481203
1466000	-0.707285
1467000	-0.947539
1468000	-1.198834
1469000	-1.434778
1470000	-1.664722
1471000	-1.862958
1472000	-2.027782
1473000	-2.159823
1474000	-2.254216
1475000	-2.310114
1476000	-2.335704
1477000	-2.333451
1478000	-2.299268
1479000	-2.242086
1480000	-2.149232
1481000	-2.026316
1482000	-1.882763
1483000	-1.725534
1484000	-1.56078
1485000	-1.392798
1486000	-1.219938
1487000	-1.046314
1488000	-0.864652
1489000	-0.686509
1490000	-0.510207
1491000	-0.336604
1492000	-0.18289
1493000	-0.049396
1494000	0.057897
1495000	0.126586
1496000	0.148665
1497000	0.132757
1498000	0.065135
1499000	-0.038247
1500000	-0.181483
1501000	-0.340108
1502000	-0.506803
1503000	-0.668605
1504000	-0.799886
1505000	-0.892218
1506000	-0.93794
1507000	-0.919596
1508000	-0.848263
1509000	-0.718017
1510000	-0.548579
1511000	-0.348771
1512000	-0.132199
1513000	0.062914
1514000	0.247573
1515000	0.386709
1516000	0.474302
1517000	0.514827
1518000	0.502957
1519000	0.452307
1520000	0.374321
1521000	0.283724
1522000	0.207336
1523000	0.149887
1524000	0.13349
1525000	0.172107
1526000	0.257835
1527000	0.402859
1528000	0.590709
1529000	0.813246
1530000	1.0509
1531000	1.282263
1532000	1.496929
1533000	1.658849
1534000	1.765289
1535000	1.799115
1536000	1.757146
1537000	1.628859
1538000	1.437675
1539000	1.182524
1540000	0.882454
1541000	0.561076
1542000	0.236515
1543000	-0.071075
1544000	-0.343975
1545000	-0.56772
1546000	-0.730258
1547000	-0.838912
1548000	-0.885008
1549000	-0.884423
1550000	-0.849864
1551000	-0.789915
1552000	-0.733481
1553000	-0.673288
1554000	-0.645952
1555000	-0.639395
1556000	-0.653945
1557000	-0.70375
1558000	-0.761402
1559000	-0.820154
1560000	-0.876501
1561000	-0.904584
1562000	-0.901647
1563000	-0.855745
1564000	-0.765161
1565000	-0.634376
1566000	-0.458913
1567000	-0.259642
1568000	-0.045631
1569000	0.172144
1570000	0.368873
1571000	0.541351
1572000	0.658789
1573000	0.732359
1574000	0.741289
